WORD,COUNT
mourning,1.0
events,1.0
desponding,1.0
occupations,1.0
dead,1.0
woe,1.0
prospects,1.0
wean,1.0
dimming,1.0
on,1.0
evils,1.0
monsters,1.0
thirsting,1.0
others,1.0
unjust,1.0
Everybody,1.0
jewels,
benefactor,1.0
birth,
own,1.0
confirms,1.0
happiness,1.0
precipice,
crowding,1.0
abyss,1.0
assassinated,
escapes,1.0
free,
respected,1.0
wretch,1.0
deed,
effect,
deeply,1.0
tremble,1.0
centre,1.0
rendering,1.0
happy,1.0
reap,1.0
blessingwhat,1.0
peace,1.0
prized,1.0
suffice,1.0
chase,1.0
lurked,1.0
heart,1.0
friendship,
woe,1.0
beneficial,1.0
wounded,1.0
dragging,1.0
fainting,1.0
untrodden,1.0
brake,
gaze,1.0
arrow,1.0
pierced,1.0
whirlwind,1.0
seek,
bending,1.0
valleys,
magnificence,
eternity,1.0
ephemeral,
sorrows,1.0
then,1.0
I,1.0
wreck,
nought,1.0
enduring,1.0
scenes,1.0
horseback,1.0
mule,
surefooted,1.0
liable,1.0
roads,1.0
fine,1.0
August,
lightened,1.0
ravine,1.0
Arve,1.0
side,
raging,1.0
rocks,
waterfalls,1.0
Omnipotenceand,1.0
almighty,1.0
elements,
guise,1.0
Ruined,1.0
impetuous,1.0
peeping,1.0
pyramids,1.0
domes,1.0
towered,1.0
bridge,1.0
Plissier,
sublime,
picturesque,1.0
Servox,
boundaries,
fertile,1.0
road,1.0
rumbling,1.0
smoke,1.0
passage,1.0
aiguilles,
dme,1.0
overlooked,1.0
longlost,1.0
recognised,
reminded,1.0
lighthearted,1.0
gaiety,1.0
maternal,1.0
actI,1.0
fettered,1.0
spurred,1.0
striving,1.0
myselfor,
desperate,1.0
fashion,
grass,
Exhaustion,1.0
pallid,1.0
lightnings,1.0
noisy,1.0
beneath,1.0
lulling,1.0
lullaby,1.0
pillow,
giver,1.0
oblivion,1.0
roaming,1.0
sources,1.0
Arveiron,
glacier,
pace,1.0
barricade,1.0
abrupt,1.0
wall,1.0
presencechamber,1.0
imperial,1.0
brawling,1.0
fragment,
cracking,
reverberated,1.0
working,1.0
anon,1.0
torn,
receiving,1.0
littleness,1.0
tranquillised,1.0
slumbers,
ministered,1.0
assemblance,1.0
congregated,1.0
unstained,1.0
mountaintop,
pinnacle,
pine,1.0
cloudsthey,1.0
Where,1.0
awoke,1.0
soulinspiriting,1.0
sleep,
thought,1.0
pouring,1.0
torrents,
misty,1.0
veil,1.0
retreats,1.0
mule,1.0
Montanvert,1.0
evermoving,1.0
wings,1.0
soar,1.0
solemnising,1.0
causing,1.0
precipitous,
windings,
perpendicularity,1.0
terrifically,1.0
spots,1.0
bent,
jutting,1.0
transversely,1.0
intersected,1.0
ravines,1.0
snow,
roll,1.0
above,1.0
produces,1.0
concussion,1.0
speaker,1.0
luxuriant,
sombre,1.0
wreaths,1.0
sensibilities,1.0
brute,1.0
free,1.0
rise,1.0
wandring,1.0
pollutes,1.0
conceive,
reason,1.0
Embrace,1.0
same,1.0
Mans,1.0
neer,1.0
morrow,1.0
Nought,1.0
mutability,1.0
ascent,1.0
overlooks,1.0
dissipated,1.0
glacier,1.0
uneven,
descending,1.0
low,
rifts,1.0
width,
crossing,1.0
Montanvert,1.0
opposite,
league,1.0
majesty,1.0
recesses,1.0
sunlight,1.0
clouds,1.0
Wandering,1.0
wander,
beds,
superhuman,1.0
crevices,1.0
caution,1.0
faintness,1.0
gale,1.0
sight,1.0
abhorred,1.0
combat,1.0
approached,1.0
bespoke,1.0
ugliness,1.0
utterance,
contempt,1.0
Devil,
do,1.0
wreaked,1.0
head,1.0
vile,1.0
insect,1.0
stay,
dust,1.0
oh,1.0
diabolically,1.0
murdered,1.0
reception,
All,1.0
wretched,1.0
hated,
things,1.0
detest,1.0
dissoluble,1.0
conditions,
peace,1.0
refuse,
maw,1.0
friends,1.0
Abhorred,1.0
Fiend,1.0
art,1.0
Wretched,1.0
negligently,1.0
bestowed,1.0
bounds,1.0
calm,1.0
enough,
misery,1.0
Life,
hast,1.0
thyself,1.0
supple,1.0
opposition,1.0
thee,1.0
docile,1.0
lord,1.0
wilt,1.0
owest,1.0
equitable,1.0
clemency,1.0
due,1.0
creature,1.0
drivest,1.0
misdeed,1.0
bliss,
excluded,1.0
good,1.0
fiend,1.0
Make,1.0
virtuous,1.0
community,1.0
fight,
fall,1.0
thee,1.0
implores,1.0
compassion,1.0
Believe,1.0
benevolent,1.0
glowed,1.0
humanity,1.0
nothing,1.0
refuge,1.0
grudge,1.0
hail,
kinder,1.0
great,
rage,1.0
moved,
commiserate,1.0
deserve,1.0
allowed,
bloody,1.0
are,
defence,1.0
conscience,
remembrance,
rejoined,
circumstances,1.0
author,1.0
devil,
light,1.0
Relieve,1.0
form,1.0
Thus,1.0
creator,
violence,1.0
thus,1.0
abhor,1.0
canst,1.0
possessed,
fitting,1.0
hut,1.0
scourge,1.0
speedy,1.0
ruin,1.0
ice,1.0
followed,1.0
full,
resolution,1.0
denial,1.0
opinion,1.0
complained,1.0
demand,1.0
exultation,
listen,
seating,1.0
lighted,
era,1.0
indistinct,1.0
multiplicity,1.0
smelt,1.0
senses,1.0
stronger,1.0
nerves,
opaque,1.0
impervious,1.0
touch,1.0
sight,1.0
liberty,
obstacles,1.0
avoid,1.0
wearying,1.0
walked,
brook,1.0
resting,1.0
thirst,1.0
dormant,1.0
slaked,1.0
brook,
awoke,1.0
frightened,
instinctively,
apartment,
insufficient,1.0
knew,
nothing,1.0
invade,1.0
The,1.0
moon,1.0
slowly,
berries,1.0
confused,1.0
lessened,
other,1.0
supplied,1.0
foliage,1.0
throats,1.0
winged,1.0
intercepted,1.0
observe,
accuracy,
boundaries,1.0
roof,1.0
canopied,1.0
unable,1.0
mode,
lessened,1.0
forms,1.0
insect,1.0
herb,
herb,1.0
sparrow,1.0
blackbird,1.0
enticing,1.0
beggars,
embers,
effects,1.0
burn,1.0
pained,1.0
operation,1.0
inflamed,1.0
touching,1.0
spreading,1.0
uncovered,1.0
flame,1.0
fan,1.0
embers,1.0
offals,1.0
roasted,
savoury,1.0
tried,
embers,1.0
spoiled,1.0
operation,
nuts,1.0
improved,1.0
Food,
scarce,
searching,1.0
assuage,1.0
hunger,1.0
emigration,1.0
lamented,1.0
reproduce,1.0
difficulty,
relinquish,1.0
wrapping,1.0
white,1.0
shelter,1.0
convenience,1.0
shepherd,1.0
curiosity,1.0
Finding,1.0
breakfast,1.0
noise,
loudly,
debilitated,1.0
capable,1.0
hut,1.0
penetrate,1.0
Pandmonium,1.0
dmons,1.0
devoured,1.0
remnants,1.0
shepherds,1.0
breakfast,
cheese,
wine,1.0
like,1.0
Then,
brightly,1.0
depositing,1.0
peasants,1.0
wallet,1.0
appear,1.0
neater,1.0
turns,1.0
gardens,
cheese,1.0
appetite,1.0
shrieked,
roused,1.0
grievously,1.0
bruised,1.0
missile,1.0
weapons,
experience,
chinks,
rain,1.0
Here,
shelter,
kennel,
adjacent,1.0
pig,1.0
sty,1.0
pool,1.0
in,1.0
out,1.0
sty,
Having,1.0
carpeted,1.0
purloined,
conveniently,1.0
floor,1.0
raised,
vicinity,1.0
tolerably,1.0
warm,1.0
Being,1.0
provided,
reside,1.0
forest,
residence,
raindropping,1.0
dank,1.0
plank,1.0
step,
chink,
demeanour,
farmhouse,1.0
meanly,1.0
dressed,
petticoat,1.0
linen,1.0
jacket,1.0
garb,1.0
adorned,1.0
patient,1.0
quarter,1.0
pail,
milk,1.0
along,
incommoded,1.0
despondence,1.0
Uttering,1.0
busied,
yard,1.0
On,1.0
dwelling,
panes,1.0
imperceptible,1.0
chink,1.0
whitewashed,1.0
furniture,1.0
corner,
disconsolate,1.0
attitude,1.0
drawer,
sweeter,1.0
nightingale,1.0
cottager,1.0
reverence,
enticed,1.0
notice,
audibly,1.0
overpowering,1.0
experienced,
withdrew,1.0
shoulders,1.0
helped,1.0
cheese,1.0
plants,
busily,1.0
digging,1.0
pulling,1.0
roots,1.0
pensive,
eat,1.0
dispatched,1.0
graceful,1.0
finest,1.0
symmetry,
attitude,1.0
despondency,1.0
Night,1.0
prolonging,1.0
tapers,
neighbours,1.0
understand,1.0
morning,1.0
play,
monotonous,
birds,1.0
letters,1.0
rest,1.0
meal,1.0
doors,
contemplation,1.0
weep,1.0
unhappiness,
imperfect,1.0
eyes,1.0
luxury,1.0
delicious,1.0
viands,1.0
hungry,1.0
clothes,1.0
anothers,1.0
interchanging,1.0
imply,1.0
pain,1.0
questions,
enigmatic,1.0
uneasiness,1.0
family,1.0
distressing,1.0
nourishment,1.0
cow,
poignantly,
sensibly,1.0
steal,1.0
consumption,
abstained,1.0
berries,
nuts,
tools,
consumption,1.0
outside,1.0
surprise,1.0
repairing,1.0
cultivating,1.0
garden,1.0
moment,1.0
sounds,1.0
sadness,
hearers,1.0
baffled,1.0
pronunciation,1.0
quick,
uttered,
unravel,1.0
mystery,1.0
reference,1.0
application,
revolutions,1.0
discourse,1.0
fire,
bread,
wood,1.0
names,
father,1.0
sister,1.0
Agatha,
Felix,
brother,
son,1.0
appropriated,1.0
pronounce,1.0
good,
dearest,
unhappy,1.0
endeared,1.0
depressed,1.0
rejoiced,
gait,1.0
enhanced,1.0
accomplishments,1.0
respect,
wipe,1.0
unperceived,1.0
saddest,1.0
group,
unpractised,1.0
senses,
instances,1.0
slight,
flower,1.0
peeped,1.0
Early,1.0
risen,
milkhouse,
outhouse,
where,
astonishment,
replenished,1.0
hand,1.0
farmer,
dinner,
frosty,1.0
puzzled,1.0
talked,1.0
also,1.0
signs,1.0
improved,
endeavour,
acquainted,1.0
cottagerstheir,1.0
grace,
complexions,1.0
transparent,1.0
pool,1.0
mirror,1.0
despondence,1.0
mortification,1.0
warmer,1.0
employed,
heartmoving,1.0
indications,1.0
famine,1.0
wholesome,1.0
sufficiency,1.0
plants,1.0
dressed,1.0
rain,
waters,1.0
uniform,1.0
starlight,
offices,1.0
twice,1.0
occasions,
good,1.0
wonderful,1.0
active,
foolish,1.0
wretch,1.0
people,1.0
flitted,1.0
arbiters,1.0
pictures,1.0
presenting,1.0
disgusted,
exhilarated,1.0
acquiring,1.0
organs,1.0
supple,1.0
tones,
tolerable,1.0
ease,1.0
lapdog,1.0
affectionate,
deserved,1.0
execration,1.0
showers,1.0
Men,1.0
arts,1.0
bud,1.0
Happy,
Fit,1.0
gods,
bleak,
damp,
unwholesome,1.0
blotted,1.0
gilded,1.0
anticipations,1.0
joy,1.0
moving,1.0
am,1.0
Spring,1.0
rapidly,1.0
cloudless,1.0
verdure,1.0
periodically,1.0
labourthe,1.0
himthat,1.0
expression,1.0
sighed,1.0
frequently,
music,
sons,1.0
sorrow,1.0
recommencing,1.0
door,1.0
horseback,
countryman,1.0
suit,1.0
veil,1.0
pronouncing,
musical,1.0
veil,
raven,1.0
curiously,1.0
braided,1.0
animated,1.0
regular,1.0
wondrously,1.0
pink,1.0
ravished,1.0
ecstatic,1.0
capable,1.0
feelings,1.0
wiping,1.0
rapturously,1.0
smiled,1.0
dismount,
dismissing,1.0
affectionately,1.0
comprehend,
dispelling,1.0
dissipates,1.0
mists,1.0
evergentle,1.0
they,
comprehend,1.0
recurrence,1.0
lesson,1.0
early,1.0
Good,1.0
Safie,1.0
repetition,1.0
conversation,1.0
faculty,1.0
impossible,1.0
entrancingly,1.0
sang,
cadence,
nightingale,1.0
strain,1.0
peaceably,1.0
herbage,
moonlight,1.0
woods,1.0
warmer,
balmy,1.0
nocturnal,1.0
shortened,1.0
daylight,
comprehended,1.0
spoken,1.0
Volneys,1.0
Ruins,1.0
Empires,1.0
explanations,1.0
declamatory,1.0
style,1.0
framed,1.0
Eastern,1.0
authors,1.0
insight,1.0
religions,1.0
nations,1.0
slothful,1.0
Asiatics,
Grecians,
wars,1.0
Romansof,1.0
degeneratingof,1.0
empire,
chivalry,
Christianity,
kings,1.0
American,1.0
hemisphere,1.0
narrations,1.0
powerful,
base,1.0
scion,1.0
godlike,1.0
befall,1.0
vicious,
degradation,
mole,1.0
fellow,
governments,1.0
bloodshed,
loathing,1.0
division,1.0
descent,
possessions,1.0
unsullied,1.0
riches,1.0
considered,
rare,1.0
instances,
vagabond,1.0
few,1.0
ignorant,
property,1.0
hideously,1.0
loathsome,1.0
agile,1.0
subsist,1.0
coarser,1.0
diet,1.0
extremes,1.0
frame,1.0
blot,1.0
disowned,1.0
heat,1.0
Of,1.0
knowledge,1.0
lichen,1.0
deatha,1.0
stealth,
unseen,1.0
fellows,1.0
charming,1.0
Miserable,
Other,1.0
sexes,
infant,
sallies,1.0
relationships,1.0
bind,1.0
bonds,1.0
relations,1.0
caresses,1.0
blot,
vacancy,1.0
proportion,1.0
claimed,1.0
tended,
terminated,1.0
halfpainful,1.0
selfdeceit,
them,1.0
Some,1.0
unfolding,1.0
circumstances,
inexperienced,1.0
Lacey,1.0
France,
affluence,
superiors,1.0
equals,1.0
bred,1.0
service,1.0
ranked,1.0
ladies,1.0
distinction,1.0
luxurious,1.0
Paris,
refinement,1.0
obnoxious,1.0
Constantinople,1.0
flagrant,1.0
indignant,1.0
alleged,1.0
condemnation,1.0
accidentally,1.0
trial,1.0
decision,1.0
made,
means,1.0
fruitless,1.0
admittance,1.0
grated,1.0
building,
Muhammadan,
chains,
sentence,1.0
grate,1.0
prisoner,1.0
favour,1.0
amazed,1.0
delighted,
kindle,1.0
wealth,1.0
gratitude,
owning,1.0
captive,1.0
treasure,1.0
hazard,1.0
safety,1.0
offer,
During,1.0
preparations,1.0
merchant,
services,1.0
parent,
means,
implements,1.0
writing,1.0
repeat,1.0
Arab,
Turks,1.0
recommended,1.0
freedom,
bondage,1.0
reduced,1.0
tenets,1.0
aspire,1.0
intellect,1.0
independence,1.0
followers,1.0
Muhammad,1.0
indelibly,1.0
Asia,1.0
harem,
infantile,1.0
amusements,
illsuited,1.0
emulation,1.0
passports,1.0
former,
fugitives,1.0
Lyons,1.0
Cenis,1.0
dominions,1.0
deliverer,1.0
interpreter,
looks,1.0
intimacy,1.0
lovers,
Christian,
resentment,1.0
lukewarm,
betray,1.0
secretly,1.0
facilitated,1.0
government,1.0
detect,1.0
deliverer,1.0
plot,1.0
noisome,1.0
boarder,1.0
convent,1.0
Leghorn,1.0
proceeding,1.0
Germany,
treacherous,1.0
unheardof,1.0
oppression,
ruin,
traitor,1.0
insultingly,1.0
meed,1.0
gloried,1.0
infused,1.0
outraged,1.0
command,1.0
expostulate,1.0
angrily,
reiterating,1.0
tyrannical,1.0
mandate,1.0
daughters,1.0
divulged,1.0
government,1.0
consequently,1.0
Constantinople,
confidential,1.0
Leghorn,1.0
emergency,1.0
Turkey,1.0
abhorrent,1.0
learnt,1.0
Taking,1.0
attendant,
Turkey,
Germany,1.0
dangerously,1.0
lover,1.0
learned,
social,1.0
developed,
deprecate,1.0
generosity,1.0
inciting,1.0
actor,1.0
displayed,1.0
omit,1.0
year,1.0
leathern,1.0
portmanteau,1.0
articles,1.0
prize,1.0
Lost,
Lives,
histories,
occupations,1.0
infinity,1.0
ecstasy,
Werter,
canvassed,1.0
neverending,1.0
speculation,1.0
astonishment,1.0
self,
Werter,1.0
imagined,1.0
pretension,
disquisitions,1.0
suicide,1.0
hero,
wept,
precisely,1.0
personally,1.0
similar,1.0
listener,1.0
unformed,1.0
none,1.0
The,1.0
free,
annihilation,1.0
gigantic,1.0
Whence,1.0
destination,1.0
Lives,1.0
histories,1.0
founders,1.0
republics,1.0
Werters,1.0
Plutarch,1.0
sphere,1.0
surpassed,1.0
experience,1.0
kingdoms,
extents,1.0
rivers,
seas,1.0
assemblages,1.0
school,1.0
developed,1.0
mightier,1.0
concerned,1.0
affairs,
governing,1.0
massacring,1.0
Induced,1.0
peaceable,1.0
lawgivers,
Numa,
Solon,
Lycurgus,
preference,1.0
Romulus,1.0
Theseus,1.0
patriarchal,1.0
impressions,1.0
soldier,
slaughter,
Lost,1.0
warring,1.0
exciting,1.0
referred,1.0
situations,
similarity,1.0
respect,1.0
prosperous,
Creator,1.0
fitter,1.0
emblem,1.0
condition,
Another,1.0
strengthened,1.0
decipher,1.0
written,
diligence,1.0
occurrences,1.0
papers,1.0
reference,1.0
origin,1.0
disgusting,1.0
view,1.0
minutest,1.0
given,
indelible,1.0
read,1.0
Hateful,1.0
life,1.0
Accursed,1.0
disgust,1.0
pity,
alluring,
image,1.0
resemblance,1.0
devils,
abhorred,1.0
solitude,1.0
compassionate,1.0
monstrous,
friendship,1.0
least,
interview,1.0
importance,1.0
fail,1.0
sagacity,1.0
changes,
plenty,1.0
reigned,1.0
servants,1.0
rich,
peaceful,
tumultuous,1.0
Increase,1.0
moonshine,
frail,1.0
fortify,1.0
undergo,1.0
Paradise,
gloom,1.0
Eve,1.0
Adams,1.0
supplication,1.0
Creator,1.0
Autumn,1.0
fall,
assume,1.0
heed,1.0
bleakness,1.0
conformation,1.0
endurance,1.0
heat,1.0
summer,1.0
decreased,1.0
summer,1.0
another,1.0
joys,
depending,1.0
casualties,1.0
yearned,1.0
rest,1.0
sympathy,1.0
introducing,1.0
sagacity,1.0
hideousness,1.0
mediation,1.0
tolerated,1.0
red,1.0
denied,1.0
airs,
thoughtfulness,1.0
succeeded,1.0
quick,1.0
trial,
realise,1.0
fears,1.0
opportunity,1.0
rose,
exerting,1.0
planks,1.0
knocked,1.0
there,1.0
Come,1.0
in,1.0
Pardon,1.0
intrusion,
oblige,1.0
fire,1.0
Enter,
and,1.0
wants,1.0
afraid,1.0
you,1.0
host,1.0
need,1.0
ensued,1.0
irresolute,1.0
interview,
By,1.0
countryman,1.0
French,1.0
No,1.0
hopes,1.0
Are,1.0
Germans,1.0
No,
ever,1.0
selfinterest,
brotherly,1.0
charity,1.0
Rely,
hopes,1.0
despair,1.0
They,1.0
kindthey,1.0
dispositions,1.0
beneficial,1.0
monster,1.0
That,1.0
blameless,
undeceive,1.0
them,1.0
I,1.0
terrors,1.0
overcome,1.0
Where,1.0
reside,1.0
Near,1.0
spot,1.0
If,1.0
unreservedly,1.0
undeceiving,1.0
persuades,1.0
sincere,1.0
exile,
serviceable,1.0
creature,1.0
Excellent,1.0
offer,1.0
dust,1.0
creatures,1.0
Heaven,1.0
forbid,1.0
desperation,
instigate,1.0
judge,
misfortunes,1.0
How,1.0
benefactor,1.0
grateful,1.0
assures,1.0
meeting,1.0
May,1.0
friends,1.0
paused,1.0
decision,
strength,1.0
lose,
seizing,1.0
Now,1.0
seek,1.0
trial,1.0
Great,1.0
God,1.0
you,1.0
knees,1.0
clung,
transport,1.0
fury,
stick,1.0
limb,
lion,1.0
rends,1.0
antelope,1.0
refrained,1.0
repeating,1.0
blow,
unperceived,1.0
hovel,1.0
Cursed,
instant,
wantonly,1.0
bestowed,1.0
glutted,1.0
shrieks,1.0
wood,1.0
howlings,1.0
toils,
ranging,1.0
staglike,1.0
swiftness,1.0
passed,1.0
bird,1.0
universal,1.0
stillness,1.0
All,
enjoyment,1.0
archfiend,
unsympathised,1.0
havoc,1.0
myriads,1.0
existed,1.0
enemies,1.0
Accordingly,1.0
underwood,
determining,1.0
tranquillity,1.0
conclusions,1.0
imprudently,1.0
behalf,
fool,1.0
familiarised,1.0
approach,1.0
errors,1.0
irretrievable,
party,1.0
afternoon,1.0
acting,1.0
females,1.0
appeased,
appear,1.0
violently,
apprehending,1.0
inside,1.0
motion,1.0
suspense,1.0
Presently,1.0
countrymen,1.0
pausing,1.0
gesticulations,1.0
appearances,1.0
consider,
that,1.0
months,1.0
garden,1.0
advantage,
determination,1.0
It,1.0
useless,
Felix,1.0
we,1.0
owing,1.0
related,1.0
tenement,1.0
place,1.0
stupid,1.0
strive,1.0
allowing,1.0
stream,
objects,1.0
combustibles,1.0
vestige,1.0
cultivation,1.0
impatience,1.0
operations,1.0
danced,1.0
western,1.0
touched,1.0
hid,
brand,1.0
sank,
fired,1.0
heath,
bushes,
flames,
licked,1.0
forked,1.0
tongues,1.0
steps,1.0
misfortunes,1.0
horrible,1.0
creator,1.0
fitness,1.0
omitted,1.0
southwesterly,1.0
destination,
succour,
Unfeeling,
perceptions,1.0
redress,
intense,1.0
district,1.0
decayed,1.0
heatless,1.0
frozen,1.0
chill,
shelter,1.0
imprecate,1.0
curses,1.0
enkindled,1.0
Snow,1.0
hardened,
map,1.0
respite,1.0
extract,1.0
green,
balminess,1.0
Half,1.0
novelty,1.0
forgetting,1.0
Soft,1.0
bedewed,1.0
humid,1.0
thankfulness,1.0
boundary,
skirted,1.0
budding,1.0
voices,
cypress,1.0
concealed,
laughing,
sport,1.0
precipitous,1.0
slipped,
current,
senseless,
playfully,1.0
speedily,
aimed,1.0
gun,
carried,
fired,1.0
injurer,
swiftness,
benevolence,1.0
bone,1.0
gnashing,1.0
teeth,1.0
Inflamed,1.0
pulses,1.0
cure,1.0
received,1.0
ball,1.0
shoulder,
through,1.0
rate,1.0
extracting,1.0
infliction,1.0
vows,1.0
revengea,1.0
compensate,1.0
outrages,1.0
healed,
alleviated,1.0
spring,1.0
insulted,1.0
painfully,1.0
Jura,1.0
chosen,
sportiveness,1.0
Suddenly,
educate,1.0
peopled,1.0
Urged,1.0
impulse,
scream,1.0
Child,
hurt,1.0
violently,1.0
Let,1.0
go,
monster,1.0
Ugly,1.0
pieces,1.0
ogre,1.0
papa,1.0
Boy,
Hideous,1.0
go,1.0
papa,1.0
syndiche,1.0
Frankensteinhe,1.0
Frankenstein,1.0
belong,1.0
enemyto,1.0
revenge,1.0
victim,1.0
epithets,1.0
clapping,1.0
invulnerable,1.0
him,1.0
woman,1.0
lashes,
lips,1.0
resemblance,1.0
affright,1.0
Can,1.0
rage,1.0
venting,1.0
empty,1.0
straw,1.0
held,
Here,
joyimparting,1.0
whispered,
Awake,
fairest,
nearhe,1.0
thine,1.0
awake,1.0
sleeper,1.0
stirred,1.0
Should,1.0
awake,
denounce,1.0
murderer,1.0
madness,1.0
menot,1.0
suffer,1.0
robbed,1.0
atone,1.0
punishment,1.0
Thanks,1.0
securely,1.0
dress,1.0
ranged,1.0
recesses,
gratify,1.0
requisition,1.0
miserable,1.0
defects,1.0
create,1.0
finished,1.0
perplexed,
proposition,1.0
concede,1.0
kindled,1.0
anew,1.0
narrated,1.0
it,
replied,1.0
extort,1.0
joint,1.0
wrong,
threatening,
malicious,1.0
mankind,1.0
pities,1.0
icerifts,1.0
condemns,1.0
acceptance,1.0
barriers,1.0
submission,1.0
slavery,1.0
injuries,1.0
archenemy,
inextinguishable,1.0
birth,1.0
contortions,1.0
behold,1.0
proceeded,1.0
reason,1.0
detrimental,1.0
excess,1.0
hundredfold,1.0
realised,1.0
moderate,1.0
sex,
small,
receive,
monsters,
benefit,1.0
thing,1.0
request,1.0
moved,1.0
argument,1.0
maker,1.0
bestow,1.0
South,1.0
America,1.0
lamb,1.0
kid,1.0
leaves,1.0
ripen,1.0
wantonness,1.0
cruelty,1.0
Pitiless,1.0
desire,1.0
propose,
beasts,1.0
persevere,1.0
exile,1.0
detestation,1.0
renewed,
argue,1.0
point,
feelings,1.0
representations,
harden,1.0
complaints,1.0
bestow,
dwell,
places,1.0
sympathy,1.0
maker,1.0
compassionated,1.0
mass,1.0
talked,
stifle,1.0
withhold,1.0
harmless,1.0
distrust,1.0
feint,1.0
wider,1.0
revenge,1.0
trifled,1.0
portion,1.0
everyone,1.0
ignorant,1.0
abhor,
equal,1.0
excluded,1.0
omitted,1.0
calculations,1.0
icecaves,1.0
ridges,1.0
possessing,1.0
faculties,1.0
with,1.0
request,1.0
demand,
oath,1.0
exile,1.0
by,1.0
burns,1.0
prayer,
Depart,1.0
unutterable,1.0
anxiety,1.0
appear,1.0
sentiments,1.0
undulations,1.0
verge,1.0
valley,
heavy,
slow,1.0
winding,1.0
perplexed,1.0
produced,1.0
halfway,1.0
restingplace,1.0
fountain,1.0
intervals,1.0
ground,1.0
memory,1.0
nought,1.0
darkness,1.0
twinkling,1.0
siroc,1.0
Morning,1.0
Chamounix,1.0
sensationsthey,1.0
mountains,1.0
haggard,1.0
banas,1.0
sympathiesas,1.0
companionship,1.0
adoration,1.0
dedicate,1.0
disappointed,1.0
devoting,1.0
disquisition,1.0
philosopher,
material,1.0
purpose,1.0
shrank,1.0
absolute,1.0
restored,1.0
proportionably,1.0
eradicating,1.0
fits,
blackness,1.0
overcast,1.0
sunshine,1.0
rippling,1.0
listless,1.0
composure,
salutations,1.0
readier,1.0
aside,
founded,
avow,1.0
Reserve,1.0
useless,
treble,1.0
exordium,
continued,1.0
tie,1.0
declining,1.0
infancy,1.0
tastes,
suited,1.0
assistants,1.0
considering,1.0
sincerely,1.0
excited,
does,
prospects,1.0
union,1.0
experienced,1.0
everyday,1.0
infirmities,1.0
younger,1.0
competent,1.0
uneasiness,1.0
Interpret,1.0
candour,1.0
sincerity,1.0
dismay,1.0
break,
manifold,1.0
impend,1.0
family,1.0
festival,1.0
bowing,1.0
ground,1.0
engagement,1.0
indispensable,1.0
dilatory,1.0
unsatisfactory,1.0
aversion,1.0
engaging,1.0
occur,
aware,1.0
selfcommand,
hiding,1.0
achieved,
fulfilled,
so,1.0
imaged,1.0
dictated,1.0
reasons,1.0
clothed,1.0
guise,1.0
suspicion,
comply,1.0
absorbing,1.0
resembled,1.0
effects,
duration,1.0
choice,1.0
year,
contemplated,1.0
paternal,1.0
Without,1.0
concert,1.0
Strasburgh,1.0
interfered,1.0
coveted,1.0
prosecution,1.0
impediment,
lonely,
intrusion,1.0
foe,1.0
progress,1.0
delay,1.0
toilsone,1.0
sufferings,1.0
enfranchised,1.0
slavery,
arrangements,1.0
unconscious,1.0
attacks,
England,1.0
inasmuch,1.0
agonised,1.0
possibility,1.0
happen,1.0
governed,1.0
moment,1.0
intimated,1.0
suggestion,
acquiesced,
disquiet,1.0
inroads,1.0
Clervaland,1.0
sedulous,1.0
return,1.0
conflicting,1.0
mute,1.0
tearful,
farewell,1.0
going,
careless,1.0
around,1.0
only,
Filled,1.0
imaginations,
unobserving,1.0
bourne,1.0
listless,1.0
indolence,
leagues,
us,1.0
joyful,1.0
shifting,1.0
landscape,1.0
live,
now,1.0
sorrowful,1.0
star,1.0
golden,1.0
sunrise,1.0
Rhine,1.0
amused,1.0
avenue,1.0
Strasburgh,1.0
shipping,1.0
London,1.0
willowy,1.0
towns,1.0
Mannheim,
fifth,1.0
Mainz,1.0
below,1.0
Mainz,1.0
picturesque,1.0
steep,
forms,1.0
edges,1.0
inaccessible,1.0
variegated,1.0
overlooking,1.0
promontory,
vineyards,1.0
meandering,1.0
populous,1.0
vintage,1.0
song,1.0
glided,1.0
cloudless,1.0
Fairyland,1.0
seen,
Lucerne,1.0
Uri,
perpendicularly,1.0
casting,1.0
shades,
appearance,1.0
waterspout,1.0
priest,1.0
amid,1.0
pauses,1.0
nightly,1.0
La,1.0
Valais,
Pays,1.0
Vaud,1.0
pleases,1.0
wonders,1.0
yon,1.0
precipice,1.0
amongst,1.0
foliage,1.0
trees,1.0
vines,1.0
inhabits,1.0
guards,1.0
country,1.0
eminently,1.0
deserving,1.0
very,1.0
nature,1.0
chastened,1.0
worldlyminded,1.0
teach,1.0
external,1.0
admiration,
ardour,1.0
The,1.0
sounding,1.0
cataract,1.0
Haunted,1.0
passion,1.0
remoter,1.0
charm,
supplied,
Unborrowd,1.0
Wordsworths,1.0
Tintern,1.0
Abbey,1.0
exist,1.0
ever,1.0
Has,1.0
ideas,
fanciful,1.0
creatorhas,1.0
perished,1.0
Does,1.0
memory,1.0
No,
divinely,1.0
wrought,
decayed,
Pardon,1.0
sorrow,1.0
unexampled,1.0
creates,1.0
Beyond,1.0
Cologne,1.0
Holland,1.0
arising,1.0
scenery,
December,
cliffs,1.0
Britain,1.0
Thames,1.0
scene,1.0
flat,1.0
fertile,
Tilbury,1.0
Fort,1.0
Spanish,1.0
